source_class	file_id	file_name	md5sum	file_size	access	state	data_category	data_type	data_format	case_ids	case_submitter_ids	project_ids	case_count
biospecimen	bd263caa-37ab-4ff1-8ec6-afeee9c51767	nationwidechildrens.org_ssf.TCGA-AR-A254.xml	5d766a9e6882d597f2b5a3c5a37d0bea	15831	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""6014a582-d22e-46e1-9000-c8e2fbad7acf""]"	"[""TCGA-AR-A254""]"	"[""TCGA-BRCA""]"	1
biospecimen	bd32544a-8590-4c1e-b643-cf60a9f582d3	nationwidechildrens.org_ssf.TCGA-C8-A1HJ.xml	0476a01bda32fc04c7b69dc4ed9f919f	15631	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""a855c228-a263-44df-87a0-cbc32187e3f5""]"	"[""TCGA-C8-A1HJ""]"	"[""TCGA-BRCA""]"	1
biospecimen	bd4e1896-a233-4a35-85de-afa19fa31fe2	nationwidechildrens.org_biospecimen.TCGA-A2-A0YJ.xml	65a2f3a7a8d545e383f5d241aa398084	76527	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""796b593f-5886-4a27-bf94-7ea8df325e1a""]"	"[""TCGA-A2-A0YJ""]"	"[""TCGA-BRCA""]"	1
biospecimen	bd6e2974-eb8b-4ae5-8106-be3527423e94	nationwidechildrens.org_biospecimen.TCGA-E9-A3QA.xml	3a8551e51f2ef5ddaf4c1510cd2c6588	53965	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""f3cb557d-23e4-4fd1-81ca-db1a3f56d56e""]"	"[""TCGA-E9-A3QA""]"	"[""TCGA-BRCA""]"	1
biospecimen	bd7bb7be-40a8-4f4c-ac3c-5d55ce13fc5e	nationwidechildrens.org_ssf.TCGA-B6-A1KN.xml	988de255e35e2eabdf2eed7afbe8fcfd	15567	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""271404de-24e8-43f6-806b-fb510c1124c4""]"	"[""TCGA-B6-A1KN""]"	"[""TCGA-BRCA""]"	1
biospecimen	bd93a912-d8d0-484f-a77b-aa7c1fd848ab	nationwidechildrens.org_biospecimen.TCGA-3C-AALI.xml	737763ed5cbf22aa86284e91283e688a	43329	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""55262fcb-1b01-4480-b322-36570430c917""]"	"[""TCGA-3C-AALI""]"	"[""TCGA-BRCA""]"	1
biospecimen	bdb38047-7e97-41ac-848d-0219a6201db7	nationwidechildrens.org_biospecimen.TCGA-EW-A1P0.xml	99f3db9f1cc41f6f14dd9f18e91c8a5c	61397	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""81e32f39-3aa0-468b-87ed-dd2eb6165ddf""]"	"[""TCGA-EW-A1P0""]"	"[""TCGA-BRCA""]"	1
biospecimen	bde502fa-9582-407f-a9d8-4070fca8fa21	nationwidechildrens.org_biospecimen.TCGA-E9-A1NE.xml	c28a268fe328852dcfc4dad89fb179b7	85031	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""3d676bba-154b-4d22-ab59-d4d4da051b94""]"	"[""TCGA-E9-A1NE""]"	"[""TCGA-BRCA""]"	1
biospecimen	bde57c34-4890-4ece-96aa-612411f61917	nationwidechildrens.org_biospecimen.TCGA-E2-A1B6.xml	017a50843e06a115d747794b8f40f962	58917	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""e0b1bcd2-1139-44b9-98b3-67bcf92bcc39""]"	"[""TCGA-E2-A1B6""]"	"[""TCGA-BRCA""]"	1
biospecimen	bde9040d-735a-449b-94f6-6feafdec630e	nationwidechildrens.org_ssf.TCGA-LL-A7SZ.xml	8980c15f6896d86931df7e7b97cdc700	14849	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""09a5e9fd-d816-4f8c-baa9-0e40ba607b16""]"	"[""TCGA-LL-A7SZ""]"	"[""TCGA-BRCA""]"	1
biospecimen	bdfbeec9-ffb6-44e4-afb4-d01d8c9067f4	nationwidechildrens.org_ssf.TCGA-BH-A8FY.xml	e3e29a4d0a5e1ef0b81b3dfc9f83a0dd	14904	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""5f4d16aa-9cc4-4edb-b714-394e2661439a""]"	"[""TCGA-BH-A8FY""]"	"[""TCGA-BRCA""]"	1
biospecimen	be292f45-54ac-4856-8102-c9aa3556265c	nationwidechildrens.org_biospecimen.TCGA-E9-A1NI.xml	4905f4756dbfd063f09a3efb7dd63c2e	61388	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""c65b835a-2d38-4250-a173-0780d2c2cf58""]"	"[""TCGA-E9-A1NI""]"	"[""TCGA-BRCA""]"	1
biospecimen	be4e7962-eca4-4819-9e46-79bdb40bf71c	nationwidechildrens.org_ssf.TCGA-S3-AA15.xml	c28bf5bea398558a9d713dbf76103e61	14794	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""e783e518-c1e5-4eac-8eaf-e2d65ccd9692""]"	"[""TCGA-S3-AA15""]"	"[""TCGA-BRCA""]"	1
biospecimen	be5c109f-3b3e-43eb-91e4-3b3a8772eb9e	nationwidechildrens.org_ssf.TCGA-BH-A209.xml	25d2180a86824a334410d0a97849fb2e	15765	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""5258294f-ef5b-4091-9183-6bcc545d54b2""]"	"[""TCGA-BH-A209""]"	"[""TCGA-BRCA""]"	1
biospecimen	be6e0f11-57d4-4436-bb87-67ad04ca8b61	nationwidechildrens.org_biospecimen.TCGA-BH-A0BO.xml	e41b7cf68156dd8d011a2cc51d0b8a30	90812	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""26573441-eedb-4364-966c-e7f803deef19""]"	"[""TCGA-BH-A0BO""]"	"[""TCGA-BRCA""]"	1
biospecimen	be87f452-c7dd-4b24-ad2b-e26ca183409d	nationwidechildrens.org_biospecimen.TCGA-A8-A08O.xml	c909831868adb889ea5e3c7c2bbaa8cc	95034	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""5f5964a8-8e07-4620-98f0-93d162dbc31e""]"	"[""TCGA-A8-A08O""]"	"[""TCGA-BRCA""]"	1
biospecimen	bea3a6f5-7844-4540-94c0-6d7f57f01141	nationwidechildrens.org_biospecimen.TCGA-C8-A1HI.xml	af93232828d0e5bbad33a6a48681e609	58928	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""444374f8-9282-439c-af00-0f828edcbff3""]"	"[""TCGA-C8-A1HI""]"	"[""TCGA-BRCA""]"	1
biospecimen	bef4ea26-002a-4005-9b77-93b129208ee9	nationwidechildrens.org_biospecimen.TCGA-AC-A7VC.xml	1f2ae100f9af58ddc59a35eb358b7b7d	52306	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""2b36853f-34d3-47c5-ba6a-e5a93233d2b1""]"	"[""TCGA-AC-A7VC""]"	"[""TCGA-BRCA""]"	1
biospecimen	bf3e8bf5-44ac-4e57-9a56-1156c6655136	nationwidechildrens.org_ssf.TCGA-AQ-A1H2.xml	75af84d2deab542205bfd873a6d2ef2b	15739	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""4d120899-9a80-4736-b097-285e9e261bcb""]"	"[""TCGA-AQ-A1H2""]"	"[""TCGA-BRCA""]"	1
biospecimen	bf6408d8-0c42-4d93-a7d5-c52a8608ed13	nationwidechildrens.org_ssf.TCGA-GM-A2DH.xml	c37ba57ee3f4986e6c857ecf165f0838	15755	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""5700c1b3-922a-4401-8ab8-89028908d696""]"	"[""TCGA-GM-A2DH""]"	"[""TCGA-BRCA""]"	1
biospecimen	bf8fae37-a8eb-4b11-8b87-fe530828e51e	nationwidechildrens.org_ssf.TCGA-C8-A132.xml	d5b056ad01156f9989da5c15177d8336	15705	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""89e867de-d30e-4bfc-a453-0a76309dabd5""]"	"[""TCGA-C8-A132""]"	"[""TCGA-BRCA""]"	1
biospecimen	bfa68bfa-b294-474c-9ed3-b7a429f5abbe	nationwidechildrens.org_biospecimen.TCGA-A2-A04Y.xml	cea5c0c24148c66103a12bf36ec171e9	87278	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""9ce7ce09-4409-4fa3-9f78-b2b24716f860""]"	"[""TCGA-A2-A04Y""]"	"[""TCGA-BRCA""]"	1
biospecimen	bfd0eb6f-0679-4aec-bdc6-4b89551b8d14	nationwidechildrens.org_biospecimen.TCGA-BH-A0EI.xml	c79415fda048d534366a0ec7ecef8186	61720	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""22b35927-1c3f-4f98-ba42-deafc56b677a""]"	"[""TCGA-BH-A0EI""]"	"[""TCGA-BRCA""]"	1
biospecimen	bffdb624-1dcb-494a-8abf-598687e7f4ba	nationwidechildrens.org_biospecimen.TCGA-BH-A42T.xml	b7946a5d6151825cc8f86f4ab2ea17fc	53962	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""10c829ec-fd66-49c4-8afe-ad3ae567372c""]"	"[""TCGA-BH-A42T""]"	"[""TCGA-BRCA""]"	1
biospecimen	c02b9e8c-2294-4fee-8fec-03a026471cdd	nationwidechildrens.org_ssf.TCGA-D8-A1JU.xml	959247d93862b8aa8990d8417ba25677	15612	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""af2a8e2f-2ae1-48bc-bba5-0e2c077c4e48""]"	"[""TCGA-D8-A1JU""]"	"[""TCGA-BRCA""]"	1
biospecimen	c03590a4-f367-41aa-8ea3-06e2d270141a	nationwidechildrens.org_ssf.TCGA-BH-A0BR.xml	2590002f94ab5e9f65075a30ad464473	15631	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""3ecb0147-276d-486c-9af0-ce437c24ba83""]"	"[""TCGA-BH-A0BR""]"	"[""TCGA-BRCA""]"	1
biospecimen	c07e9a0b-d218-40d1-ac72-096bd8c30188	nationwidechildrens.org_ssf.TCGA-AN-A0AM.xml	4c8947e919129ea39e78c3a7481e9909	15518	open	released	Biospecimen	Biospecimen Supplement	BCR SSF XML	"[""00a2d166-78c9-4687-a195-3d6315c27574""]"	"[""TCGA-AN-A0AM""]"	"[""TCGA-BRCA""]"	1
biospecimen	c083b504-33f7-40c5-a180-985a665f80b2	nationwidechildrens.org_biospecimen.TCGA-E2-A14P.xml	48cfcee09cc59940657082d650e751bc	65492	open	released	Biospecimen	Biospecimen Supplement	BCR XML	"[""e4fc0909-f284-4471-866d-d8967b6adcbc""]"	"[""TCGA-E2-A14P""]"	"[""TCGA-BRCA""]"	1
