shortlist_run_id	core_audit_run_id	parse_run_id	source_run_id	table_name	field_name	source_position	alternate_column_name	probable_field_group	missing_like_fraction	non_missing_count	distinct_non_missing_count	example_values_small_sample	support_high_completeness	support_high_missingness	support_likely_high_value	support_likely_weak	shortlist_bucket	shortlist_rule	manual_review_priority	notes_placeholder
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_he_count	35	number_of_lymphnodes_positive_by_he	diagnosis / pathology	0.153145	929	31	"[""0"", ""1"", ""2"", ""3"", ""4""]"	False	False	True	False	usable_baseline	baseline_candidate_structured_core_field	medium	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_ihc_count	36	number_of_lymphnodes_positive_by_ihc	receptor / biomarker	0.685506	345	6	"[""0"", ""1"", ""2"", ""3"", ""4""]"	False	False	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_staging_edition	37	system_version	stage	0.128532	956	5	"[""6th"", ""7th"", ""5th"", ""4th"", ""3rd""]"	False	False	True	False	usable_baseline	baseline_candidate_structured_core_field	medium	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_tumor_pathologic_pt	38	pathologic_T	stage	0.0	1097	13	"[""T2"", ""T1c"", ""T3"", ""T1"", ""T4b""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_nodes_pathologic_pn	39	pathologic_N	stage	0.0	1097	16	"[""N0"", ""N1a"", ""N0 (i-)"", ""N1"", ""N2a""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_metastasis_pathologic_pm	40	pathologic_M	stage	0.0	1097	4	"[""M0"", ""MX"", ""M1"", ""cM0 (i+)""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_pathologic_tumor_stage	41	pathologic_stage	stage	0.010027	1086	12	"[""Stage IIA"", ""Stage IIB"", ""Stage IIIA"", ""Stage I"", ""Stage IA""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	metastasis_site	42	metastatic_site_at_diagnosis	diagnosis / pathology	0.978122	24	9	"[""Bone"", ""Bone|Liver"", ""Other, specify"", ""Liver"", ""Lung""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	metastasis_site_other	43	metastatic_site_at_diagnosis_other	diagnosis / pathology	0.993619	7	6	"[""skin"", ""Abdomen"", ""Ovary"", ""Skin"", ""axilaary node negative but intrammary node positive""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_status_by_ihc	44	breast_carcinoma_estrogen_receptor_status	receptor / biomarker	0.044667	1048	3	"[""Positive"", ""Negative"", ""Indeterminate""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_status_ihc_Percent_Positive	45	er_level_cell_percentage_category	receptor / biomarker	0.571559	470	10	"[""90-99%"", ""<10%"", ""70-79%"", ""80-89%"", ""10-19%""]"	False	False	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_positivity_scale_used	46	breast_carcinoma_immunohistochemistry_er_pos_finding_scale	receptor / biomarker	0.865998	147	2	"[""3 Point Scale"", ""4 Point Scale""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_ihc_score	47	immunohistochemistry_positive_cell_score	receptor / biomarker	0.804923	214	5	"[""3+"", ""2+"", ""4+"", ""1+"", ""0""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_positivity_scale_other	48	positive_finding_estrogen_receptor_other_measurement_scale_text	receptor / biomarker	0.779398	242	65	"["">75%"", ""Allred score = 8"", ""H-SCORE"", ""Allred Score 8"", ""Allred score = 0""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_positivity_method	49	er_detection_method_text	receptor / biomarker	0.803099	216	54	"[""manual counting"", ""Image Analysis"", ""% IHC"", ""Allred score 0+0 = 0"", ""Allred score 5+3 = 8""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_status_by_ihc	50	breast_carcinoma_progesterone_receptor_status	receptor / biomarker	0.045579	1047	3	"[""Positive"", ""Negative"", ""Indeterminate""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_status_ihc_percent_positive	51	progesterone_receptor_level_cell_percent_category	receptor / biomarker	0.608022	430	10	"[""<10%"", ""90-99%"", ""70-79%"", ""10-19%"", ""80-89%""]"	False	False	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_scale_used	52	breast_carcinoma_immunohistochemistry_progesterone_receptor_pos_finding_scale	receptor / biomarker	0.870556	142	2	"[""3 Point Scale"", ""4 Point Scale""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_ihc_intensity_score	53	breast_carcinoma_immunohistochemistry_pos_cell_score	receptor / biomarker	0.810392	208	5	"[""3+"", ""2+"", ""1+"", ""0"", ""4+""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_scale_other	54	pos_finding_progesterone_receptor_other_measurement_scale_text	receptor / biomarker	0.798541	221	66	"["">75%"", ""H-SCORE"", ""Allred score = 0"", ""0"", ""Allred score = 8""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_positivity_define_method	55	pgr_detection_method_text	receptor / biomarker	0.80948	209	60	"[""manual counting"", ""Image Analysis"", ""Allred score 0+0 = 0"", ""%IHC"", ""dextran coated charcoal""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_status_by_ihc	56	lab_proc_her2_neu_immunohistochemistry_receptor_status	receptor / biomarker	0.162261	919	4	"[""Negative"", ""Equivocal"", ""Positive"", ""Indeterminate""]"	False	False	True	False	usable_baseline	baseline_candidate_structured_core_field	medium	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_ihc_percent_positive	57	her2_erbb_pos_finding_cell_percent_category	receptor / biomarker	0.810392	208	10	"[""<10%"", ""10-19%"", ""90-99%"", ""20-29%"", ""30-39%""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_ihc_score	58	her2_immunohistochemistry_level_result	receptor / biomarker	0.432999	622	4	"[""1+"", ""2+"", ""3+"", ""0""]"	False	False	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_positivity_scale_other	59	pos_finding_her2_erbb2_other_measurement_scale_text	receptor / biomarker	0.987238	14	7	"[""0"", ""ACIS"", ""CISH"", ""Hercep Test  TM Dako"", ""10-75%""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_positivity_method_text	60	her2_erbb_method_calculation_method_text	receptor / biomarker	0.917958	90	20	"[""3+ POSITIVE"", ""3+ Positive"", ""dextran coated charcoal"", ""Hecep Test TM DAKO"", ""DAKOHercepTest TM""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_fish_status	61	lab_procedure_her2_neu_in_situ_hybrid_outcome_type	receptor / biomarker	0.617138	420	4	"[""Negative"", ""Positive"", ""Equivocal"", ""Indeterminate""]"	False	False	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_copy_number	62	her2_neu_breast_carcinoma_copy_analysis_input_total_number	receptor / biomarker	0.89608	114	76	"[""not amplified"", ""3.2"", ""2.4"", ""2.6"", ""1.8""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	cent17_copy_number	63	fluorescence_in_situ_hybridization_diagnostic_procedure_chromosome_17_signal_result_range	receptor / biomarker	0.903373	106	66	"[""1.7"", ""1.8"", ""2.2"", ""2"", ""2.0""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_and_cent17_cells_count	64	her2_neu_and_centromere_17_copy_number_analysis_input_total_number_count	receptor / biomarker	0.905196	104	30	"[""60"", ""40"", ""20"", ""30"", ""200""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_cent17_ratio	65	her2_neu_chromosone_17_signal_ratio_value	receptor / biomarker	0.787603	233	78	"[""1.1"", ""1.0"", ""1.3"", ""1.2"", ""1.05""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_and_cent17_scale_other	66	her2_and_centromere_17_positive_finding_other_measurement_scale_text	receptor / biomarker	0.996354	4	4	"[""1"", "">2.2 Positive"", ""HER2 amplification - negative"", ""Vysis AutoVysion System""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_fish_method	67	her2_erbb_pos_finding_fluorescence_in_situ_hybridization_calculation_method_text	receptor / biomarker	0.954421	50	30	"["">=2.0 Positive"", ""PathVysion HER-2 DNA Probe Kit"", ""CAP scoring guideline 2010"", ""RATIO > = 2.0"", "">= 2.0 Positive""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	new_tumor_event_dx_indicator	68	new_tumor_event_after_initial_treatment	follow-up / outcome-like	0.822242	195	2	"[""NO"", ""YES""]"	False	True	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_status	69	metastatic_breast_carcinoma_estrogen_receptor_status	receptor / biomarker	0.989061	12	2	"[""Positive"", ""Negative""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_status_ihc__positive	70	metastatic_breast_carcinoma_estrogen_receptor_level_cell_percent_category	receptor / biomarker	0.994531	6	3	"[""70-79%"", ""90-99%"", ""<10%""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_ihc_intensity_score	71	metastatic_breast_carcinoma_immunohistochemistry_er_pos_cell_score	receptor / biomarker	0.999088	1	1	"[""3+""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_positivity_other_scale	72	pos_finding_metastatic_breast_carcinoma_estrogen_receptor_other_measuremenet_scale_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_er_positivity_define_method	73	metastatic_breast_carcinoma_estrogen_receptor_detection_method_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_status_by_ihc	74	metastatic_breast_carcinoma_progesterone_receptor_status	receptor / biomarker	0.989973	11	2	"[""Negative"", ""Positive""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_status_ihc__positive	75	metastatic_breast_carcinoma_progesterone_receptor_level_cell_percent_category	receptor / biomarker	0.996354	4	1	"[""<10%""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_ihc_intensity_score	76	metastatic_breast_carcinoma_immunohistochemistry_pr_pos_cell_score	receptor / biomarker	0.999088	1	1	"[""1+""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_positivity_other_scale	77	metastatic_breast_carcinoma_pos_finding_progesterone_receptor_other_measure_scale_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_pr_positivity_define_method	78	metastatic_breast_carcinoma_progesterone_receptor_detection_method_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_status	79	metastatic_breast_carcinoma_lab_proc_her2_neu_immunohistochemistry_receptor_status	receptor / biomarker	0.991796	9	2	"[""Negative"", ""Equivocal""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_status_ihc__positive	80	metastatic_breast_carcinoma_her2_erbb_pos_finding_cell_percent_category	receptor / biomarker	0.997265	3	1	"[""<10%""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_positivity_ihc_score	81	metastatic_breast_carcinoma_erbb2_immunohistochemistry_level_result	receptor / biomarker	0.995442	5	2	"[""1+"", ""2+""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_positivity_other_scale	82	metastatic_breast_carcinoma_pos_finding_her2_erbb2_other_measure_scale_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_positivity_method	83	metastatic_breast_carcinoma_her2_erbb_method_calculation_method_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_fish_status	84	metastatic_breast_carcinoma_lab_proc_her2_neu_in_situ_hybridization_outcome_type	receptor / biomarker	0.997265	3	1	"[""Negative""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_signal_number	85	her2_neu_metastatic_breast_carcinoma_copy_analysis_input_total_number	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_cent_17_signal_number	86	metastatic_breast_carcinoma_fluorescence_in_situ_hybridization_diagnostic_proc_centromere_17_signal_result_range	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_cent17_counted_cells_count	87	her2_neu_and_centromere_17_copy_number_metastatic_breast_carcinoma_analysis_input_total_number_count	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_cent_17_her2_ratio	88	metastatic_breast_carcinoma_her2_neu_chromosone_17_signal_ratio_value	receptor / biomarker	0.998177	2	2	"[""1.09"", ""2.47""]"	False	True	False	True	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_cent17_her2_other_scale	89	metastatic_breast_carcinoma_pos_finding_other_scale_measurement_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	nte_her2_fish_define_method	90	metastatic_breast_carcinoma_her2_erbb_pos_finding_fluorescence_in_situ_hybridization_calculation_method_text	receptor / biomarker	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	anatomic_neoplasm_subdivision	91	anatomic_neoplasm_subdivision	diagnosis / pathology	0.0	1097	53	"[""Left Upper Outer Quadrant"", ""Left"", ""Right Upper Outer Quadrant"", ""Right"", ""Left Upper Inner Quadrant""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_M	92	clinical_M	stage	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_N	93	clinical_N	stage	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_T	94	clinical_T	stage	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	clinical_stage	95	clinical_stage	stage	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	days_to_initial_pathologic_diagnosis	96	days_to_initial_pathologic_diagnosis	stage	0.0	1097	1	"[""0""]"	True	False	False	True	weak_or_unusable	weak_near_constant	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	days_to_patient_progression_free	97	days_to_patient_progression_free	follow-up / outcome-like	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	days_to_tumor_progression	98	days_to_tumor_progression	follow-up / outcome-like	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	disease_code	99	disease_code	identifier / admin	0.995442	5	1	"[""FPPP""]"	False	True	False	False	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	extranodal_involvement	100	extranodal_involvement	other / unclear	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	histological_type	101	histological_type	diagnosis / pathology	0.000912	1096	8	"[""Infiltrating Ductal Carcinoma"", ""Infiltrating Lobular Carcinoma"", ""Other, specify"", ""Mixed Histology (please specify)"", ""Mucinous Carcinoma""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_10	102	icd_10	diagnosis / pathology	0.0	1097	7	"[""C50.9"", ""C50.3"", ""C50.2"", ""C50.4"", ""C50.8""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_o_3_histology	103	icd_o_3_histology	diagnosis / pathology	0.0	1097	22	"[""8500/3"", ""8520/3"", ""8522/3"", ""8523/3"", ""8480/3""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_o_3_site	104	icd_o_3_site	diagnosis / pathology	0.0	1097	6	"[""C50.9"", ""C50.3"", ""C50.2"", ""C50.4"", ""C50.8""]"	True	False	True	False	usable_baseline	baseline_candidate_structured_core_field	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	informed_consent_verified	105	informed_consent_verified	identifier / admin	0.0	1097	1	"[""YES""]"	True	False	False	False	weak_or_unusable	weak_near_constant	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	metastatic_tumor_indicator	106	distant_metastasis_present_ind2	diagnosis / pathology	0.64175	393	2	"[""NO"", ""YES""]"	False	False	False	False	unclear_manual_review	manual_default_fallback	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	patient_id	107	patient_id	identifier / admin	0.0	1097	1097	"[""A03L"", ""A03M"", ""A03N"", ""A03O"", ""A03P""]"	True	False	False	False	unclear_manual_review	manual_identifier_admin	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	project_code	108	project_code	identifier / admin	0.995442	5	1	"[""TCGA""]"	False	True	False	False	weak_or_unusable	weak_extreme_missingness	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	site_of_primary_tumor_other	109	tumor_tissue_site_other	diagnosis / pathology	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	stage_other	110	stage_other	stage	1.0	0	0	[]	False	True	False	True	weak_or_unusable	weak_all_missing	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	tissue_source_site	111	tissue_source_site	identifier / admin	0.0	1097	40	"[""BH"", ""A2"", ""E2"", ""A8"", ""D8""]"	True	False	False	False	unclear_manual_review	manual_identifier_admin	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	tumor_tissue_site	112	tumor_tissue_site	diagnosis / pathology	0.0	1097	1	"[""Breast""]"	True	False	False	True	weak_or_unusable	weak_near_constant	low	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_patient_uuid	1	bcr_patient_uuid	identifier / admin	0.0	618	528	"[""A412B374-4D25-491F-B76F-DDAA989ACF59"", ""4a032bad-e726-48f2-8f39-e3acc109cc91"", ""5A53EC47-E63F-44A2-8078-87659544FB04"", ""8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde"", ""C07B122E-AC50-4DB2-ADD2-5617A5D0E976""]"	True	False	False	False	unclear_manual_review	manual_identifier_admin	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_patient_barcode	2	bcr_patient_barcode	identifier / admin	0.0	618	528	"[""TCGA-E9-A5UP"", ""TCGA-A2-A0EW"", ""TCGA-A2-A3XT"", ""TCGA-A2-A4RY"", ""TCGA-BH-A0BZ""]"	True	False	False	False	unclear_manual_review	manual_identifier_admin	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_radiation_barcode	3	bcr_radiation_barcode	identifier / admin	0.0	618	618	"[""TCGA-3C-AALI-R62901"", ""TCGA-5L-AAT0-R63722"", ""TCGA-5T-A9QA-R66894"", ""TCGA-A1-A0SN-R12068"", ""TCGA-A1-A0SO-R4448""]"	True	False	False	False	unclear_manual_review	manual_identifier_admin	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_radiation_uuid	4	bcr_radiation_uuid	identifier / admin	0.0	618	618	"[""012E4A45-96F2-4842-A729-363AC3BDF8E8"", ""0161D7CC-AED1-4B99-B6DC-36967E820C26"", ""022E96E7-CD23-4434-A287-97397DC0002B"", ""02DB7B9E-B9A1-471B-A309-5BFE13679395"", ""0322ED7F-C303-4755-B8C3-4FED19B89D49""]"	True	False	False	False	unclear_manual_review	manual_identifier_admin	high	[fill in during shortlist review]
20260412T033602Z	20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	form_completion_date	5	form_completion_date	identifier / admin	0.0	618	250	"[""2012-12-11"", ""2010-11-17"", ""2014-5-1"", ""2010-12-8"", ""2012-3-19""]"	True	False	False	False	unclear_manual_review	manual_identifier_admin	high	[fill in during shortlist review]
