drug_class_profile_v1_run_id	review_group_type	field_name	value_summary_type	group_patient_count	non_missing_count	missing_like_count	distinct_non_missing_count	value_rank	value_label	value_count	value_fraction	numeric_min	numeric_median	numeric_max	notes
20260415T065150Z	any_class_her2_targeted	histological_type	categorical_top_value	73	73	0	3	2	Infiltrating Lobular Carcinoma	10	0.1370				
20260415T065150Z	any_class_her2_targeted	histological_type	categorical_top_value	73	73	0	3	3	Other, specify	1	0.0137				
20260415T065150Z	any_class_ancillary_supportive	age_at_diagnosis	numeric_summary	42	42	0	28					29	52	80	
20260415T065150Z	any_class_ancillary_supportive	er_status_by_ihc	categorical_top_value	42	39	3	2	1	Positive	28	0.7179				
20260415T065150Z	any_class_ancillary_supportive	er_status_by_ihc	categorical_top_value	42	39	3	2	2	Negative	11	0.2821				
20260415T065150Z	any_class_ancillary_supportive	pr_status_by_ihc	categorical_top_value	42	39	3	2	1	Positive	26	0.6667				
20260415T065150Z	any_class_ancillary_supportive	pr_status_by_ihc	categorical_top_value	42	39	3	2	2	Negative	13	0.3333				
20260415T065150Z	any_class_ancillary_supportive	her2_status_by_ihc	categorical_top_value	42	36	6	3	1	Negative	21	0.5833				
20260415T065150Z	any_class_ancillary_supportive	her2_status_by_ihc	categorical_top_value	42	36	6	3	2	Equivocal	10	0.2778				
20260415T065150Z	any_class_ancillary_supportive	her2_status_by_ihc	categorical_top_value	42	36	6	3	3	Positive	5	0.1389				
20260415T065150Z	any_class_ancillary_supportive	ajcc_pathologic_tumor_stage	categorical_top_value	42	42	0	7	1	Stage IIB	13	0.3095				
20260415T065150Z	any_class_ancillary_supportive	ajcc_pathologic_tumor_stage	categorical_top_value	42	42	0	7	2	Stage IIA	9	0.2143				
20260415T065150Z	any_class_ancillary_supportive	ajcc_pathologic_tumor_stage	categorical_top_value	42	42	0	7	3	Stage IIIC	7	0.1667				
20260415T065150Z	any_class_ancillary_supportive	ajcc_pathologic_tumor_stage	categorical_top_value	42	42	0	7	4	Stage IIIA	6	0.1429				
20260415T065150Z	any_class_ancillary_supportive	ajcc_pathologic_tumor_stage	categorical_top_value	42	42	0	7	5	Stage IV	5	0.1190				
20260415T065150Z	any_class_ancillary_supportive	ajcc_pathologic_tumor_stage	categorical_top_value	42	42	0	7	6	Stage IA	1	0.0238				
20260415T065150Z	any_class_ancillary_supportive	ajcc_pathologic_tumor_stage	categorical_top_value	42	42	0	7	7	Stage I	1	0.0238				
20260415T065150Z	any_class_ancillary_supportive	histological_type	categorical_top_value	42	42	0	5	1	Infiltrating Ductal Carcinoma	31	0.7381				
20260415T065150Z	any_class_ancillary_supportive	histological_type	categorical_top_value	42	42	0	5	2	Infiltrating Lobular Carcinoma	6	0.1429				
20260415T065150Z	any_class_ancillary_supportive	histological_type	categorical_top_value	42	42	0	5	3	Other, specify	3	0.0714				
20260415T065150Z	any_class_ancillary_supportive	histological_type	categorical_top_value	42	42	0	5	4	Metaplastic Carcinoma	1	0.0238				
20260415T065150Z	any_class_ancillary_supportive	histological_type	categorical_top_value	42	42	0	5	5	Mixed Histology (please specify)	1	0.0238				
