audit_run_id	parse_run_id	source_run_id	table_name	field_name	source_position	probable_field_group	row_count	non_missing_count	missing_like_count	missing_like_fraction	blank_count	not_available_count	not_applicable_count	unknown_count	not_evaluated_count	discrepancy_count	na_count	n_a_count	null_count	none_count	nan_count	distinct_non_missing_count	example_values_small_sample
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	first_surgical_procedure_other	25	diagnosis / pathology	1097	275	822	0.749316	0	822	0	0	0	0	0	0	0	0	0	76	"[""Surgical Resection"", ""Segmental mastectomy"", ""Patey's Surgery"", ""Wide local excision"", ""segmental mastectomy""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_ihc_count	36	receptor / biomarker	1097	345	752	0.685506	0	752	0	0	0	0	0	0	0	0	0	6	"[""0"", ""1"", ""2"", ""3"", ""4""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	metastatic_tumor_indicator	106	diagnosis / pathology	1097	393	704	0.64175	0	704	0	0	0	0	0	0	0	0	0	2	"[""NO"", ""YES""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_fish_status	61	receptor / biomarker	1097	420	677	0.617138	0	81	0	0	596	0	0	0	0	0	0	4	"[""Negative"", ""Positive"", ""Equivocal"", ""Indeterminate""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_status_ihc_percent_positive	51	receptor / biomarker	1097	430	667	0.608022	0	667	0	0	0	0	0	0	0	0	0	10	"[""<10%"", ""90-99%"", ""70-79%"", ""10-19%"", ""80-89%""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_status_ihc_Percent_Positive	45	receptor / biomarker	1097	470	627	0.571559	0	627	0	0	0	0	0	0	0	0	0	10	"[""90-99%"", ""<10%"", ""70-79%"", ""80-89%"", ""10-19%""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_ihc_score	58	receptor / biomarker	1097	622	475	0.432999	0	475	0	0	0	0	0	0	0	0	0	4	"[""1+"", ""2+"", ""3+"", ""0""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined	33	diagnosis / pathology	1097	720	377	0.343665	0	375	0	2	0	0	0	0	0	0	0	2	"[""YES"", ""NO""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	micromet_detection_by_ihc	32	receptor / biomarker	1097	730	367	0.334549	0	348	0	19	0	0	0	0	0	0	0	2	"[""NO"", ""YES""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	axillary_staging_method	30	diagnosis / pathology	1097	881	216	0.196901	0	214	0	2	0	0	0	0	0	0	0	5	"[""Axillary lymph node dissection alone"", ""Sentinel node biopsy alone"", ""Sentinel lymph node biopsy plus axillary dissection"", ""No axillary staging"", ""Other (specify)""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	her2_status_by_ihc	56	receptor / biomarker	1097	919	178	0.162261	0	8	0	0	170	0	0	0	0	0	0	4	"[""Negative"", ""Equivocal"", ""Positive"", ""Indeterminate""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ethnicity	10	demographics	1097	923	174	0.158614	0	163	0	8	3	0	0	0	0	0	0	2	"[""NOT HISPANIC OR LATINO"", ""HISPANIC OR LATINO""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_he_count	35	diagnosis / pathology	1097	929	168	0.153145	0	168	0	0	0	0	0	0	0	0	0	31	"[""0"", ""1"", ""2"", ""3"", ""4""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_staging_edition	37	stage	1097	956	141	0.128532	0	141	0	0	0	0	0	0	0	0	0	5	"[""6th"", ""7th"", ""5th"", ""4th"", ""3rd""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	lymph_nodes_examined_count	34	diagnosis / pathology	1097	971	126	0.114859	0	126	0	0	0	0	0	0	0	0	0	42	"[""2"", ""1"", ""3"", ""4"", ""10""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	tumor_status	13	follow-up / outcome-like	1097	972	125	0.113947	0	105	0	20	0	0	0	0	0	0	0	2	"[""TUMOR FREE"", ""WITH TUMOR""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	last_contact_days_to	15	follow-up / outcome-like	1097	993	104	0.094804	0	104	0	0	0	0	0	0	0	0	0	649	"[""0"", ""10"", ""7"", ""365"", ""30""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	method_initial_path_dx	22	diagnosis / pathology	1097	999	98	0.089335	0	96	0	0	0	2	0	0	0	0	0	7	"[""Core needle biopsy"", ""Tumor resection"", ""Fine needle aspiration biopsy"", ""Other method, specify:"", ""Excisional Biopsy""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	race	9	demographics	1097	1002	95	0.0866	0	92	0	0	3	0	0	0	0	0	0	4	"[""WHITE"", ""BLACK OR AFRICAN AMERICAN"", ""ASIAN"", ""AMERICAN INDIAN OR ALASKA NATIVE""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	menopause_status	8	demographics	1097	1007	90	0.082042	0	67	0	17	6	0	0	0	0	0	0	4	"[""Post (prior bilateral ovariectomy OR >12 mo since LMP with no prior hysterectomy)"", ""Pre (<6 months since LMP AND no prior bilateral ovariectomy AND not on estrogen replacement)"", ""Peri (6-12 months since last menstrual period)"", ""Indeterminate (neither Pre or Postmenopausal)""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	margin_status	26	diagnosis / pathology	1097	1029	68	0.061987	0	65	0	3	0	0	0	0	0	0	0	3	"[""Negative"", ""Positive"", ""Close""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	surgical_procedure_first	24	diagnosis / pathology	1097	1042	55	0.050137	0	53	0	1	0	1	0	0	0	0	0	4	"[""Modified Radical Mastectomy"", ""Other"", ""Lumpectomy"", ""Simple Mastectomy""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	pr_status_by_ihc	50	receptor / biomarker	1097	1047	50	0.045579	0	0	0	0	50	0	0	0	0	0	0	3	"[""Positive"", ""Negative"", ""Indeterminate""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	er_status_by_ihc	44	receptor / biomarker	1097	1048	49	0.044667	0	0	0	0	49	0	0	0	0	0	0	3	"[""Positive"", ""Negative"", ""Indeterminate""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	birth_days_to	6	demographics	1097	1082	15	0.013674	0	15	0	0	0	0	0	0	0	0	0	1045	"[""-32872"", ""-22199"", ""-32873"", ""-14122"", ""-14920""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_pathologic_tumor_stage	41	stage	1097	1086	11	0.010027	0	5	0	0	0	6	0	0	0	0	0	12	"[""Stage IIA"", ""Stage IIB"", ""Stage IIIA"", ""Stage I"", ""Stage IA""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	prospective_collection	4	identifier / admin	1097	1093	4	0.003646	0	4	0	0	0	0	0	0	0	0	0	2	"[""NO"", ""YES""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	retrospective_collection	5	identifier / admin	1097	1093	4	0.003646	0	4	0	0	0	0	0	0	0	0	0	2	"[""YES"", ""NO""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	history_neoadjuvant_treatment	12	treatment / drug	1097	1095	2	0.001823	0	1	0	0	0	1	0	0	0	0	0	2	"[""No"", ""Yes""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	initial_pathologic_dx_year	20	stage	1097	1095	2	0.001823	0	2	0	0	0	0	0	0	0	0	0	26	"[""2010"", ""2009"", ""2011"", ""2008"", ""2007""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	history_other_malignancy	11	receptor / biomarker	1097	1096	1	0.000912	0	0	0	0	0	1	0	0	0	0	0	2	"[""No"", ""Yes""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	histological_type	101	diagnosis / pathology	1097	1096	1	0.000912	0	1	0	0	0	0	0	0	0	0	0	8	"[""Infiltrating Ductal Carcinoma"", ""Infiltrating Lobular Carcinoma"", ""Other, specify"", ""Mixed Histology (please specify)"", ""Mucinous Carcinoma""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	bcr_patient_uuid	1	identifier / admin	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1097	"[""001cef41-ff86-4d3f-a140-a647ac4b10a1"", ""0045349c-69d9-4306-a403-c9c1fa836644"", ""00807dae-9f4a-4fd1-aac2-82eb11bf2afb"", ""00B11CA8-8540-4A3D-B602-EC754B00230B"", ""00a2d166-78c9-4687-a195-3d6315c27574""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	bcr_patient_barcode	2	identifier / admin	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1097	"[""TCGA-3C-AAAU"", ""TCGA-3C-AALI"", ""TCGA-3C-AALJ"", ""TCGA-3C-AALK"", ""TCGA-4H-AAAK""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	form_completion_date	3	identifier / admin	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	315	"[""2011-5-27"", ""2010-11-2"", ""2011-4-13"", ""2011-8-2"", ""2011-5-16""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	gender	7	demographics	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	2	"[""FEMALE"", ""MALE""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	vital_status	14	follow-up / outcome-like	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	2	"[""Alive"", ""Dead""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	age_at_diagnosis	21	demographics	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	65	"[""62"", ""63"", ""61"", ""50"", ""54""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_tumor_pathologic_pt	38	stage	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	13	"[""T2"", ""T1c"", ""T3"", ""T1"", ""T4b""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_nodes_pathologic_pn	39	stage	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	16	"[""N0"", ""N1a"", ""N0 (i-)"", ""N1"", ""N2a""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	ajcc_metastasis_pathologic_pm	40	stage	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	4	"[""M0"", ""MX"", ""M1"", ""cM0 (i+)""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	anatomic_neoplasm_subdivision	91	diagnosis / pathology	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	53	"[""Left Upper Outer Quadrant"", ""Left"", ""Right Upper Outer Quadrant"", ""Right"", ""Left Upper Inner Quadrant""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	days_to_initial_pathologic_diagnosis	96	stage	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	"[""0""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_10	102	diagnosis / pathology	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	7	"[""C50.9"", ""C50.3"", ""C50.2"", ""C50.4"", ""C50.8""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_o_3_histology	103	diagnosis / pathology	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	22	"[""8500/3"", ""8520/3"", ""8522/3"", ""8523/3"", ""8480/3""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	icd_o_3_site	104	diagnosis / pathology	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	6	"[""C50.9"", ""C50.3"", ""C50.2"", ""C50.4"", ""C50.8""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	informed_consent_verified	105	identifier / admin	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	"[""YES""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	patient_id	107	identifier / admin	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1097	"[""A03L"", ""A03M"", ""A03N"", ""A03O"", ""A03P""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	tissue_source_site	111	identifier / admin	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	40	"[""BH"", ""A2"", ""E2"", ""A8"", ""D8""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_patient	tumor_tissue_site	112	diagnosis / pathology	1097	1097	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	"[""Breast""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	therapy_regimen_other	18	treatment / drug	618	0	618	1.0	0	618	0	0	0	0	0	0	0	0	0	0	[]
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_type_other	16	radiation	618	5	613	0.991909	0	0	613	0	0	0	0	0	0	0	0	5	"[""Brachytherapy (Iridium 192)"", ""High-dose rate brachytherapy of intracavitary type Mammosite"", ""Partial Breast irradiation using a SAVI catheter"", ""gamma knife radiasurgery"", ""stereostatic radiotherapy""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	treatment_best_response	14	follow-up / outcome-like	618	261	357	0.57767	0	329	1	27	0	0	0	0	0	0	0	4	"[""Complete Response"", ""Radiographic Progressive Disease"", ""Stable Disease"", ""Partial Response""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	course_number	15	radiation	618	267	351	0.567961	0	351	0	0	0	0	0	0	0	0	0	5	"[""1"", ""2"", ""01"", ""3"", ""02""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	therapy_regimen	17	treatment / drug	618	312	306	0.495146	0	306	0	0	0	0	0	0	0	0	0	4	"[""ADJUVANT"", ""PALLIATIVE"", ""RECURRENCE"", ""PROGRESSION""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_adjuvant_fractions_total	10	radiation	618	447	171	0.276699	0	171	0	0	0	0	0	0	0	0	0	49	"[""33"", ""25"", ""28"", ""30"", ""36""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_total_dose	8	radiation	618	534	84	0.135922	0	84	0	0	0	0	0	0	0	0	0	127	"[""6040"", ""5040"", ""6000"", ""5000"", ""4500""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_adjuvant_units	9	radiation	618	561	57	0.092233	0	57	0	0	0	0	0	0	0	0	0	2	"[""cGy"", ""Gy""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_started_days_to	11	radiation	618	594	24	0.038835	0	23	0	0	0	1	0	0	0	0	0	267	"[""153"", ""181"", ""211"", ""218"", ""188""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_ended_days_to	13	radiation	618	597	21	0.033981	0	21	0	0	0	0	0	0	0	0	0	275	"[""212"", ""246"", ""263"", ""275"", ""184""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_site	7	radiation	618	598	20	0.032362	0	17	0	3	0	0	0	0	0	0	0	5	"[""Primary Tumor Field"", ""Regional site"", ""Distant Recurrence"", ""Distant site"", ""Local Recurrence""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_type	6	radiation	618	599	19	0.030744	0	15	0	4	0	0	0	0	0	0	0	5	"[""External"", ""EXTERNAL BEAM"", ""OTHER"", ""IMPLANTS"", ""RADIOISOTOPE""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	radiation_therapy_ongoing_indicator	12	radiation	618	612	6	0.009709	0	6	0	0	0	0	0	0	0	0	0	2	"[""NO"", ""YES""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_patient_uuid	1	identifier / admin	618	618	0	0.0	0	0	0	0	0	0	0	0	0	0	0	528	"[""A412B374-4D25-491F-B76F-DDAA989ACF59"", ""4a032bad-e726-48f2-8f39-e3acc109cc91"", ""5A53EC47-E63F-44A2-8078-87659544FB04"", ""8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde"", ""C07B122E-AC50-4DB2-ADD2-5617A5D0E976""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_patient_barcode	2	identifier / admin	618	618	0	0.0	0	0	0	0	0	0	0	0	0	0	0	528	"[""TCGA-E9-A5UP"", ""TCGA-A2-A0EW"", ""TCGA-A2-A3XT"", ""TCGA-A2-A4RY"", ""TCGA-BH-A0BZ""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_radiation_barcode	3	identifier / admin	618	618	0	0.0	0	0	0	0	0	0	0	0	0	0	0	618	"[""TCGA-3C-AALI-R62901"", ""TCGA-5L-AAT0-R63722"", ""TCGA-5T-A9QA-R66894"", ""TCGA-A1-A0SN-R12068"", ""TCGA-A1-A0SO-R4448""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	bcr_radiation_uuid	4	identifier / admin	618	618	0	0.0	0	0	0	0	0	0	0	0	0	0	0	618	"[""012E4A45-96F2-4842-A729-363AC3BDF8E8"", ""0161D7CC-AED1-4B99-B6DC-36967E820C26"", ""022E96E7-CD23-4434-A287-97397DC0002B"", ""02DB7B9E-B9A1-471B-A309-5BFE13679395"", ""0322ED7F-C303-4755-B8C3-4FED19B89D49""]"
20260412T023839Z	20260412T010932Z	20260412T000556Z	clinical_radiation	form_completion_date	5	identifier / admin	618	618	0	0.0	0	0	0	0	0	0	0	0	0	0	0	250	"[""2012-12-11"", ""2010-11-17"", ""2014-5-1"", ""2010-12-8"", ""2012-3-19""]"
